ID_IGR,ID_GENUS,IGR,INTERCEPT
1,Avg_Tricop_IGR,0.01914583,-0.920628646
1,Avg_Tricop_IGR,0.026094471,-0.877014557
1,Avg_Tricop_IGR,0.021786984,-0.89479114
1,Avg_Tricop_IGR,0.033037447,-1.106329798
1,Avg_Tricop_IGR,0.021865632,-0.846001943
1,Avg_Tricop_IGR,0.025817515,-1.103912967
1,Avg_Tricop_IGR,0.027360106,-1.016762109
1,Avg_Tricop_IGR,0.036313183,-1.272122064
1,Avg_Tricop_IGR,0.025449662,-1.030744273
1,Avg_Tricop_IGR,0.020099476,-0.896602304
1,Avg_Tricop_IGR,0.028905172,-1.160426024
1,Avg_Tricop_IGR,0.029397546,-1.125328633
1,Avg_Tricop_IGR,0.023030039,-0.914170256
1,Avg_Tricop_IGR,0.023281195,-0.856323688
1,Avg_Tricop_IGR,0.026845239,-1.065953977
1,Avg_Tricop_IGR,0.025883713,-1.038237591
1,Avg_Tricop_IGR,0.029313283,-1.067160961
1,Avg_Tricop_IGR,0.01962365,-0.850217392
1,Avg_Tricop_IGR,0.020516579,-0.785288267
1,Avg_Tricop_IGR,0.019030119,-0.750928286
1,Avg_Tricop_IGR,0.031589891,-1.174406952
1,Avg_Tricop_IGR,0.02529847,-1.058683085
1,Avg_Tricop_IGR,0.025047275,-1.008084848
1,Avg_Tricop_IGR,0.034047149,-1.173370648
1,Avg_Tricop_IGR,0.036277145,-1.157106686
1,Avg_Tricop_IGR,0.02646259,-1.068342092
1,Avg_Tricop_IGR,0.023760208,-0.953545008
1,Avg_Tricop_IGR,0.021009028,-0.923438305
1,Avg_Tricop_IGR,0.030983416,-1.185058401
1,Avg_Tricop_IGR,0.02418352,-0.953884159
1,Avg_Tricop_IGR,0.033890763,-1.145892351
1,Avg_Tricop_IGR,0.018877823,-0.813159663
1,Avg_Tricop_IGR,0.031585602,-1.037664046
1,Avg_Tricop_IGR,0.024630818,-1.100759194
1,Avg_Tricop_IGR,0.018098562,-0.854785525
1,Avg_Tricop_IGR,0.027678455,-0.967001842
1,Avg_Tricop_IGR,0.027575771,-1.050499057
1,Avg_Tricop_IGR,0.022766728,-1.019043173
1,Avg_Tricop_IGR,0.028818625,-1.110929807
1,Avg_Tricop_IGR,0.031051996,-1.145661144
1,Avg_Tricop_IGR,0.0231958,-0.97869372
1,Avg_Tricop_IGR,0.031418338,-1.105855588
1,Avg_Tricop_IGR,0.021398627,-0.956490797
1,Avg_Tricop_IGR,0.026101334,-1.004113941
1,Avg_Tricop_IGR,0.033137728,-1.121360087
1,Avg_Tricop_IGR,0.02862992,-1.218450037
1,Avg_Tricop_IGR,0.029278206,-1.114552311
1,Avg_Tricop_IGR,0.031544543,-1.195652216
1,Avg_Tricop_IGR,0.035124445,-1.305240606
1,Avg_Tricop_IGR,0.025688791,-1.046707454
1,Avg_Tricop_IGR,0.026756665,-1.087875038
1,Avg_Tricop_IGR,0.025862448,-1.031664708
1,Avg_Tricop_IGR,0.019803588,-0.972306901
1,Avg_Tricop_IGR,0.033718094,-1.316647454
1,Avg_Tricop_IGR,0.026764674,-1.060391195
1,Avg_Tricop_IGR,0.026687371,-1.016102724
1,Avg_Tricop_IGR,0.023457762,-0.858157967
1,Avg_Tricop_IGR,0.024821519,-0.966109399
1,Avg_Tricop_IGR,0.024969421,-1.038761653
1,Avg_Tricop_IGR,0.028205656,-1.017037475
1,Avg_Tricop_IGR,0.028151143,-1.10930753
1,Avg_Tricop_IGR,0.025128207,-1.001254486
1,Avg_Tricop_IGR,0.022556114,-0.926491357
1,Avg_Tricop_IGR,0.022468782,-0.824944248
1,Avg_Tricop_IGR,0.029543056,-1.024403024
1,Avg_Tricop_IGR,0.029682813,-1.114428267
1,Avg_Tricop_IGR,0.022791848,-0.992330105
1,Avg_Tricop_IGR,0.018973939,-0.789171829
1,Avg_Tricop_IGR,0.031479731,-1.138060336
1,Avg_Tricop_IGR,0.037035368,-1.180895893
1,Avg_Tricop_IGR,0.018913855,-0.868927277
1,Avg_Tricop_IGR,0.029923682,-1.201281354
1,Avg_Tricop_IGR,0.021662216,-0.907466029
1,Avg_Tricop_IGR,0.023763364,-1.019475996
1,Avg_Tricop_IGR,0.01971951,-0.734344493
1,Avg_Tricop_IGR,0.028957351,-1.065625839
1,Avg_Tricop_IGR,0.022360643,-0.8573536
1,Avg_Tricop_IGR,0.021364842,-0.882202894
1,Avg_Tricop_IGR,0.0212262,-0.916579267
1,Avg_Tricop_IGR,0.035209993,-1.31200418
1,Avg_Tricop_IGR,0.025586017,-1.010407578
1,Avg_Tricop_IGR,0.026867212,-0.988930393
1,Avg_Tricop_IGR,0.02504008,-1.00089963
1,Avg_Tricop_IGR,0.036249804,-1.268083747
1,Avg_Tricop_IGR,0.018370988,-0.878208536
1,Avg_Tricop_IGR,0.030863754,-1.136556851
1,Avg_Tricop_IGR,0.034790826,-1.351029969
1,Avg_Tricop_IGR,0.0285848,-1.143656647
1,Avg_Tricop_IGR,0.035953088,-1.140542019
1,Avg_Tricop_IGR,0.026047782,-1.044472702
1,Avg_Tricop_IGR,0.02502348,-1.063859915
1,Avg_Tricop_IGR,0.019557622,-0.907502887
1,Avg_Tricop_IGR,0.033222458,-1.28763997
1,Avg_Tricop_IGR,0.021952851,-0.931984877
1,Avg_Tricop_IGR,0.029613598,-1.138559512
1,Avg_Tricop_IGR,0.033690121,-1.071582179
1,Avg_Tricop_IGR,0.030344252,-1.195806181
1,Avg_Tricop_IGR,0.033956265,-1.273615058
1,Avg_Tricop_IGR,0.030395506,-0.961799369
1,Avg_Tricop_IGR,0.021602737,-0.994694106
1,Avg_Tricop_IGR,0.019334409,-0.810236148
1,Avg_Tricop_IGR,0.027537897,-1.094982385
1,Avg_Tricop_IGR,0.034540913,-1.130985215
1,Avg_Tricop_IGR,0.024627574,-0.909262743
1,Avg_Tricop_IGR,0.02276027,-1.013078257
1,Avg_Tricop_IGR,0.023158822,-0.920965866
1,Avg_Tricop_IGR,0.016979745,-0.801149156
1,Avg_Tricop_IGR,0.026882164,-1.063819246
1,Avg_Tricop_IGR,0.025797331,-1.014297242
1,Avg_Tricop_IGR,0.021700529,-0.964701122
1,Avg_Tricop_IGR,0.029616202,-1.143301893
1,Avg_Tricop_IGR,0.023385184,-0.939431612
1,Avg_Tricop_IGR,0.033136696,-1.336449886
1,Avg_Tricop_IGR,0.029563993,-1.270729385
1,Avg_Tricop_IGR,0.02376335,-0.962055402
1,Avg_Tricop_IGR,0.028493794,-1.200036331
1,Avg_Tricop_IGR,0.02254412,-1.032368759
1,Avg_Tricop_IGR,0.017646094,-0.809768326
1,Avg_Tricop_IGR,0.022356379,-1.069541553
1,Avg_Tricop_IGR,0.018299908,-0.837555099
1,Avg_Tricop_IGR,0.03033553,-1.021715321
1,Avg_Tricop_IGR,0.030002429,-1.159390236
1,Avg_Tricop_IGR,0.024921156,-1.061776616
1,Avg_Tricop_IGR,0.034045025,-1.260389678
1,Avg_Tricop_IGR,0.023442761,-0.933844773
1,Avg_Tricop_IGR,0.020928859,-0.821960908
1,Avg_Tricop_IGR,0.026801384,-0.996118013
1,Avg_Tricop_IGR,0.022484344,-0.97298957
1,Avg_Tricop_IGR,0.023213975,-0.968457015
1,Avg_Tricop_IGR,0.031318483,-1.100034424
1,Avg_Tricop_IGR,0.036118586,-1.230342751
1,Avg_Tricop_IGR,0.017988669,-0.92132682
1,Avg_Tricop_IGR,0.02546273,-1.050126371
1,Avg_Tricop_IGR,0.031026747,-1.157875357
1,Avg_Tricop_IGR,0.021096448,-0.877698304
1,Avg_Tricop_IGR,0.027461248,-1.055782181
1,Avg_Tricop_IGR,0.02826995,-1.007797633
1,Avg_Tricop_IGR,0.026393603,-1.071440586
1,Avg_Tricop_IGR,0.023091342,-1.01039542
1,Avg_Tricop_IGR,0.021465898,-1.062919757
1,Avg_Tricop_IGR,0.024232751,-0.924325908
1,Avg_Tricop_IGR,0.026724318,-0.91328592
1,Avg_Tricop_IGR,0.023190544,-0.981067132
1,Avg_Tricop_IGR,0.024430133,-1.044551262
1,Avg_Tricop_IGR,0.033525697,-1.162986674
1,Avg_Tricop_IGR,0.020010771,-0.929369935
1,Avg_Tricop_IGR,0.023782321,-1.033126251
1,Avg_Tricop_IGR,0.019863511,-0.89856
1,Avg_Tricop_IGR,0.025072832,-1.033053296
1,Avg_Tricop_IGR,0.027210159,-1.065340483
1,Avg_Tricop_IGR,0.029675235,-1.040218765
1,Avg_Tricop_IGR,0.020307637,-0.939746259
1,Avg_Tricop_IGR,0.02796623,-0.923203577
1,Avg_Tricop_IGR,0.029675262,-0.982912335
1,Avg_Tricop_IGR,0.036484759,-1.205857403
1,Avg_Tricop_IGR,0.035808166,-1.214719407
1,Avg_Tricop_IGR,0.02784213,-0.901698474
1,Avg_Tricop_IGR,0.018504481,-0.920194194
1,Avg_Tricop_IGR,0.036056312,-1.136230725
1,Avg_Tricop_IGR,0.02440946,-1.059096399
1,Avg_Tricop_IGR,0.03759449,-1.224808442
1,Avg_Tricop_IGR,0.020740594,-0.923569062
1,Avg_Tricop_IGR,0.029992376,-1.178336651
1,Avg_Tricop_IGR,0.029829125,-1.154118186
1,Avg_Tricop_IGR,0.020422357,-0.864700323
1,Avg_Tricop_IGR,0.03012012,-1.077635641
1,Avg_Tricop_IGR,0.021598244,-0.90916999
1,Avg_Tricop_IGR,0.02594415,-1.022715482
1,Avg_Tricop_IGR,0.019540802,-0.874827808
1,Avg_Tricop_IGR,0.021519273,-0.964183914
1,Avg_Tricop_IGR,0.027919374,-1.108278017
1,Avg_Tricop_IGR,0.023122456,-0.907058276
1,Avg_Tricop_IGR,0.035956215,-1.32407446
1,Avg_Tricop_IGR,0.032549725,-1.153278996
1,Avg_Tricop_IGR,0.022841578,-1.025087891
1,Avg_Tricop_IGR,0.025579111,-0.978405018
1,Avg_Tricop_IGR,0.030913668,-1.143990306
1,Avg_Tricop_IGR,0.03071434,-1.087414532
1,Avg_Tricop_IGR,0.024867888,-0.932786198
1,Avg_Tricop_IGR,0.018447307,-0.84699831
1,Avg_Tricop_IGR,0.02917646,-1.082384348
1,Avg_Tricop_IGR,0.024043534,-0.98920828
1,Avg_Tricop_IGR,0.021810177,-0.969518246
1,Avg_Tricop_IGR,0.020455299,-0.888830867
1,Avg_Tricop_IGR,0.029743348,-1.188118384
1,Avg_Tricop_IGR,0.027247459,-1.149478471
1,Avg_Tricop_IGR,0.02400305,-0.81768613
1,Avg_Tricop_IGR,0.022269315,-0.98793522
1,Avg_Tricop_IGR,0.033829648,-1.106598941
1,Avg_Tricop_IGR,0.019428034,-0.882028661
1,Avg_Tricop_IGR,0.03507569,-1.352215932
1,Avg_Tricop_IGR,0.020833226,-0.813736849
1,Avg_Tricop_IGR,0.020112653,-0.958599381
1,Avg_Tricop_IGR,0.025653475,-1.058273543
1,Avg_Tricop_IGR,0.027763568,-0.979286633
1,Avg_Tricop_IGR,0.03057969,-1.126820262
1,Avg_Tricop_IGR,0.030136464,-1.089553473
1,Avg_Tricop_IGR,0.036425107,-1.325350501
1,Avg_Tricop_IGR,0.018392569,-0.916393651
1,Avg_Tricop_IGR,0.029557023,-1.11244308
1,Avg_Tricop_IGR,0.02349212,-0.951769701
1,Avg_Tricop_IGR,0.026947365,-1.08187992
1,Avg_Tricop_IGR,0.03061462,-1.162221873
1,Avg_Tricop_IGR,0.025057237,-1.007023242
1,Avg_Tricop_IGR,0.029006409,-1.168543996
1,Avg_Tricop_IGR,0.027898628,-1.052772371
1,Avg_Tricop_IGR,0.024135828,-1.127036965
1,Avg_Tricop_IGR,0.015635434,-0.816311284
1,Avg_Tricop_IGR,0.027098609,-1.120615408
1,Avg_Tricop_IGR,0.023168329,-0.974889493
1,Avg_Tricop_IGR,0.030261323,-1.141535432
1,Avg_Tricop_IGR,0.01934726,-0.847144654
1,Avg_Tricop_IGR,0.018946101,-0.861828326
1,Avg_Tricop_IGR,0.023605733,-0.839277002
1,Avg_Tricop_IGR,0.021049766,-0.880836649
1,Avg_Tricop_IGR,0.031147112,-1.191757119
1,Avg_Tricop_IGR,0.022807395,-0.946955146
1,Avg_Tricop_IGR,0.034410028,-1.137238356
1,Avg_Tricop_IGR,0.022456517,-0.767774321
1,Avg_Tricop_IGR,0.029967153,-1.074068939
1,Avg_Tricop_IGR,0.034206223,-1.248495501
1,Avg_Tricop_IGR,0.022347347,-0.926425594
1,Avg_Tricop_IGR,0.027580914,-0.989658575
1,Avg_Tricop_IGR,0.032277669,-1.006318472
1,Avg_Tricop_IGR,0.024718647,-1.094031311
1,Avg_Tricop_IGR,0.028666919,-0.953115786
1,Avg_Tricop_IGR,0.027825039,-0.918868655
1,Avg_Tricop_IGR,0.030787772,-1.168000413
1,Avg_Tricop_IGR,0.022268642,-0.897986953
1,Avg_Tricop_IGR,0.029951682,-1.143423636
1,Avg_Tricop_IGR,0.027361024,-1.088744937
1,Avg_Tricop_IGR,0.021325867,-0.856533585
1,Avg_Tricop_IGR,0.027586101,-1.063722405
1,Avg_Tricop_IGR,0.017274092,-0.847855124
1,Avg_Tricop_IGR,0.028877159,-1.072496959
1,Avg_Tricop_IGR,0.024582023,-0.916914865
1,Avg_Tricop_IGR,0.028502254,-1.116302196
1,Avg_Tricop_IGR,0.02682133,-1.059458869
1,Avg_Tricop_IGR,0.025022013,-0.964190726
1,Avg_Tricop_IGR,0.027803181,-1.172279913
1,Avg_Tricop_IGR,0.025047435,-1.045634126
1,Avg_Tricop_IGR,0.023833488,-0.961267867
1,Avg_Tricop_IGR,0.029205688,-1.001740202
1,Avg_Tricop_IGR,0.018973285,-0.872143262
1,Avg_Tricop_IGR,0.027897905,-1.054202947
1,Avg_Tricop_IGR,0.022215144,-0.999300256
1,Avg_Tricop_IGR,0.023751364,-0.992793468
1,Avg_Tricop_IGR,0.028183609,-1.246100499
1,Avg_Tricop_IGR,0.025876905,-0.937157422
1,Avg_Tricop_IGR,0.028938594,-1.181296256
1,Avg_Tricop_IGR,0.018400142,-0.729007631
1,Avg_Tricop_IGR,0.024664413,-0.998450446
1,Avg_Tricop_IGR,0.025291735,-1.085030547
1,Avg_Tricop_IGR,0.024341853,-0.999529054
1,Avg_Tricop_IGR,0.026308777,-0.927946915
1,Avg_Tricop_IGR,0.036762341,-1.111279999
1,Avg_Tricop_IGR,0.029374437,-0.997150433
1,Avg_Tricop_IGR,0.022865903,-0.966774631
1,Avg_Tricop_IGR,0.023338417,-1.008463838
1,Avg_Tricop_IGR,0.026302092,-1.023794944
1,Avg_Tricop_IGR,0.018083276,-0.853301307
1,Avg_Tricop_IGR,0.022652299,-0.914486007
1,Avg_Tricop_IGR,0.022426968,-0.881451369
1,Avg_Tricop_IGR,0.02618127,-1.015232418
1,Avg_Tricop_IGR,0.026749673,-1.003869195
1,Avg_Tricop_IGR,0.023604428,-1.030564804
1,Avg_Tricop_IGR,0.029701557,-1.050031348
1,Avg_Tricop_IGR,0.035323296,-1.30463804
1,Avg_Tricop_IGR,0.041893582,-1.369940094
1,Avg_Tricop_IGR,0.020555094,-0.895720408
1,Avg_Tricop_IGR,0.030062777,-1.126881025
1,Avg_Tricop_IGR,0.031217381,-1.014814104
1,Avg_Tricop_IGR,0.031423914,-0.989113639
1,Avg_Tricop_IGR,0.026061462,-0.95048183
1,Avg_Tricop_IGR,0.030079733,-1.12859972
1,Avg_Tricop_IGR,0.017830578,-0.810024715
1,Avg_Tricop_IGR,0.030283188,-1.167450072
1,Avg_Tricop_IGR,0.022568033,-0.965252067
1,Avg_Tricop_IGR,0.033261655,-1.136653094
1,Avg_Tricop_IGR,0.026743358,-1.151617742
1,Avg_Tricop_IGR,0.022124803,-0.903529217
1,Avg_Tricop_IGR,0.022757588,-0.94769292
1,Avg_Tricop_IGR,0.020867991,-0.915729621
1,Avg_Tricop_IGR,0.025895337,-1.047057796
1,Avg_Tricop_IGR,0.024679728,-1.00931277
1,Avg_Tricop_IGR,0.025533666,-1.04835211
1,Avg_Tricop_IGR,0.023501836,-1.012163205
1,Avg_Tricop_IGR,0.026838602,-1.183506017
1,Avg_Tricop_IGR,0.025534204,-1.024904933
1,Avg_Tricop_IGR,0.035290079,-1.240096671
1,Avg_Tricop_IGR,0.023152099,-1.001525765
1,Avg_Tricop_IGR,0.028072298,-1.173677121
1,Avg_Tricop_IGR,0.030834479,-1.000010768
1,Avg_Tricop_IGR,0.026083339,-1.075535606
1,Avg_Tricop_IGR,0.023892176,-0.994234418
1,Avg_Tricop_IGR,0.022069447,-0.934095952
1,Avg_Tricop_IGR,0.028519789,-1.0081394
1,Avg_Tricop_IGR,0.018748688,-0.783826208
1,Avg_Tricop_IGR,0.02867552,-1.184909068
1,Avg_Tricop_IGR,0.026462949,-1.109738993
1,Avg_Tricop_IGR,0.02436327,-0.927080692
1,Avg_Tricop_IGR,0.026169076,-1.131248208
1,Avg_Tricop_IGR,0.031498108,-0.969044711
1,Avg_Tricop_IGR,0.018555673,-0.811346213
1,Avg_Tricop_IGR,0.025042859,-0.926660502
1,Avg_Tricop_IGR,0.028282775,-1.111179913
1,Avg_Tricop_IGR,0.033527673,-1.198615071
1,Avg_Tricop_IGR,0.025921907,-1.050609831
1,Avg_Tricop_IGR,0.027461057,-1.087122132
1,Avg_Tricop_IGR,0.028971207,-1.038671231
1,Avg_Tricop_IGR,0.022659997,-0.968646354
1,Avg_Tricop_IGR,0.02303258,-0.961783089
1,Avg_Tricop_IGR,0.028779234,-1.145005795
1,Avg_Tricop_IGR,0.026045775,-1.050909872
1,Avg_Tricop_IGR,0.019567794,-0.840359103
1,Avg_Tricop_IGR,0.0331434,-1.249576213
1,Avg_Tricop_IGR,0.034962208,-1.299749035
1,Avg_Tricop_IGR,0.019011968,-0.86319556
1,Avg_Tricop_IGR,0.029058261,-1.123838454
1,Avg_Tricop_IGR,0.020425208,-0.84220811
1,Avg_Tricop_IGR,0.02602216,-1.063677442
1,Avg_Tricop_IGR,0.027528325,-1.081638313
1,Avg_Tricop_IGR,0.024274641,-1.027337397
1,Avg_Tricop_IGR,0.02655694,-1.144898271
1,Avg_Tricop_IGR,0.034732011,-1.134931374
1,Avg_Tricop_IGR,0.026060631,-0.90162971
1,Avg_Tricop_IGR,0.028036615,-1.159456827
1,Avg_Tricop_IGR,0.024332869,-0.964315203
1,Avg_Tricop_IGR,0.029737772,-1.133790671
1,Avg_Tricop_IGR,0.023635164,-0.967717644
1,Avg_Tricop_IGR,0.026892817,-1.041906382
1,Avg_Tricop_IGR,0.019630014,-0.88292673
1,Avg_Tricop_IGR,0.03099257,-1.118335866
1,Avg_Tricop_IGR,0.036494596,-1.133182407
1,Avg_Tricop_IGR,0.021616133,-0.921957818
1,Avg_Tricop_IGR,0.027198078,-1.106351187
1,Avg_Tricop_IGR,0.02163578,-0.858620916
1,Avg_Tricop_IGR,0.032743433,-1.099391023
1,Avg_Tricop_IGR,0.029485244,-1.056318144
1,Avg_Tricop_IGR,0.031457803,-1.062280969
1,Avg_Tricop_IGR,0.024739057,-1.020247067
1,Avg_Tricop_IGR,0.01917308,-0.883677635
1,Avg_Tricop_IGR,0.01758363,-0.79339943
1,Avg_Tricop_IGR,0.03295284,-1.179755876
1,Avg_Tricop_IGR,0.025671369,-1.054196946
1,Avg_Tricop_IGR,0.033838411,-1.147550843
1,Avg_Tricop_IGR,0.030674166,-1.112584129
1,Avg_Tricop_IGR,0.036505311,-1.32905945
1,Avg_Tricop_IGR,0.028313086,-1.104500658
1,Avg_Tricop_IGR,0.025033826,-0.847463072
1,Avg_Tricop_IGR,0.021427985,-1.06064965
1,Avg_Tricop_IGR,0.025161165,-1.112721559
1,Avg_Tricop_IGR,0.031386883,-1.156510923
1,Avg_Tricop_IGR,0.016945248,-0.804801425
1,Avg_Tricop_IGR,0.019469828,-0.874774257
1,Avg_Tricop_IGR,0.030851662,-1.200318181
1,Avg_Tricop_IGR,0.038268182,-1.318441259
1,Avg_Tricop_IGR,0.025408223,-1.023486499
1,Avg_Tricop_IGR,0.036743941,-1.14525487
1,Avg_Tricop_IGR,0.029280719,-1.174042805
1,Avg_Tricop_IGR,0.027910486,-1.161957434
1,Avg_Tricop_IGR,0.029857228,-1.166820244
1,Avg_Tricop_IGR,0.02483528,-1.068136312
1,Avg_Tricop_IGR,0.029995224,-1.190506885
1,Avg_Tricop_IGR,0.024143371,-1.015638052
1,Avg_Tricop_IGR,0.026996749,-0.951643596
1,Avg_Tricop_IGR,0.02652696,-1.067482784
1,Avg_Tricop_IGR,0.026054463,-1.002103516
1,Avg_Tricop_IGR,0.02634023,-1.027521799
1,Avg_Tricop_IGR,0.020583649,-0.904176354
1,Avg_Tricop_IGR,0.032793683,-1.095001426
1,Avg_Tricop_IGR,0.026296259,-1.027474384
1,Avg_Tricop_IGR,0.028001758,-1.126113515
1,Avg_Tricop_IGR,0.022016903,-0.913126408
1,Avg_Tricop_IGR,0.029524892,-1.098532426
1,Avg_Tricop_IGR,0.016969891,-0.803748339
1,Avg_Tricop_IGR,0.030269959,-1.139162553
1,Avg_Tricop_IGR,0.031592459,-1.165017345
1,Avg_Tricop_IGR,0.024663676,-0.984499902
1,Avg_Tricop_IGR,0.023102068,-0.968083703
1,Avg_Tricop_IGR,0.028887498,-1.174274007
1,Avg_Tricop_IGR,0.023288595,-1.003669449
1,Avg_Tricop_IGR,0.023715035,-1.012739714
1,Avg_Tricop_IGR,0.031079615,-1.13639946
1,Avg_Tricop_IGR,0.02765704,-0.901573797
1,Avg_Tricop_IGR,0.019478249,-0.86070815
1,Avg_Tricop_IGR,0.029581692,-1.2201244
1,Avg_Tricop_IGR,0.030155321,-1.186751575
1,Avg_Tricop_IGR,0.021601454,-0.950218288
1,Avg_Tricop_IGR,0.026006587,-1.011294932
1,Avg_Tricop_IGR,0.024955153,-1.074908676
1,Avg_Tricop_IGR,0.02050055,-0.881073806
1,Avg_Tricop_IGR,0.035146339,-1.11937587
1,Avg_Tricop_IGR,0.028446521,-1.092292824
1,Avg_Tricop_IGR,0.030096762,-1.184142925
1,Avg_Tricop_IGR,0.023738026,-0.965395141
1,Avg_Tricop_IGR,0.03059549,-1.137703003
1,Avg_Tricop_IGR,0.023813074,-0.922099532
1,Avg_Tricop_IGR,0.02639454,-1.047796605
1,Avg_Tricop_IGR,0.03049063,-1.144459417
1,Avg_Tricop_IGR,0.023420303,-1.000335564
1,Avg_Tricop_IGR,0.024591213,-0.986921822
1,Avg_Tricop_IGR,0.018644613,-0.865126746
1,Avg_Tricop_IGR,0.031677518,-1.195401536
1,Avg_Tricop_IGR,0.018982398,-0.861566112
1,Avg_Tricop_IGR,0.029552268,-1.255568956
1,Avg_Tricop_IGR,0.023445667,-0.967994148
1,Avg_Tricop_IGR,0.029585341,-1.163632369
1,Avg_Tricop_IGR,0.031731347,-1.137860635
1,Avg_Tricop_IGR,0.025125343,-0.975654125
1,Avg_Tricop_IGR,0.033662545,-1.129403774
1,Avg_Tricop_IGR,0.018004086,-0.844084095
1,Avg_Tricop_IGR,0.031327203,-1.058839645
1,Avg_Tricop_IGR,0.020134366,-0.934455378
1,Avg_Tricop_IGR,0.023881693,-1.012090079
1,Avg_Tricop_IGR,0.027667455,-1.078301708
1,Avg_Tricop_IGR,0.029377349,-1.142860828
1,Avg_Tricop_IGR,0.032143775,-1.240186945
1,Avg_Tricop_IGR,0.017439821,-0.855378608
1,Avg_Tricop_IGR,0.017003511,-0.779184473
1,Avg_Tricop_IGR,0.024855649,-0.992458738
1,Avg_Tricop_IGR,0.035069109,-1.084289767
1,Avg_Tricop_IGR,0.017884619,-0.797575609
1,Avg_Tricop_IGR,0.026554279,-1.028109153
1,Avg_Tricop_IGR,0.016909969,-0.782266911
1,Avg_Tricop_IGR,0.022461332,-0.854495405
1,Avg_Tricop_IGR,0.023565679,-0.971658611
1,Avg_Tricop_IGR,0.032886667,-1.074339046
1,Avg_Tricop_IGR,0.030489026,-1.120882257
1,Avg_Tricop_IGR,0.02702938,-0.954452259
1,Avg_Tricop_IGR,0.031154671,-1.237753004
1,Avg_Tricop_IGR,0.030132216,-1.034214817
1,Avg_Tricop_IGR,0.021182533,-0.988848666
1,Avg_Tricop_IGR,0.027489771,-1.065401268
1,Avg_Tricop_IGR,0.030998838,-1.197249054
1,Avg_Tricop_IGR,0.035658428,-1.131643345
1,Avg_Tricop_IGR,0.019130323,-0.843888024
1,Avg_Tricop_IGR,0.031688804,-1.070401903
1,Avg_Tricop_IGR,0.022828322,-0.930213406
1,Avg_Tricop_IGR,0.021080946,-0.798126979
1,Avg_Tricop_IGR,0.028982873,-1.049043249
1,Avg_Tricop_IGR,0.017808177,-0.878297659
1,Avg_Tricop_IGR,0.023847786,-1.038755705
1,Avg_Tricop_IGR,0.020276914,-0.856484746
1,Avg_Tricop_IGR,0.033280666,-1.107358
1,Avg_Tricop_IGR,0.022940652,-1.001782199
1,Avg_Tricop_IGR,0.027105553,-1.116145794
1,Avg_Tricop_IGR,0.01794528,-0.801117748
1,Avg_Tricop_IGR,0.037006833,-1.272862962
1,Avg_Tricop_IGR,0.024552412,-0.941611562
1,Avg_Tricop_IGR,0.024031396,-0.935597875
1,Avg_Tricop_IGR,0.028534267,-1.103546513
1,Avg_Tricop_IGR,0.022269845,-0.858301142
1,Avg_Tricop_IGR,0.019316191,-0.837474336
1,Avg_Tricop_IGR,0.022430217,-0.90015984
1,Avg_Tricop_IGR,0.023800314,-0.925829564
1,Avg_Tricop_IGR,0.019650184,-0.871809617
1,Avg_Tricop_IGR,0.026399167,-0.969462609
1,Avg_Tricop_IGR,0.02520588,-1.007565638
1,Avg_Tricop_IGR,0.030686672,-1.143780777
1,Avg_Tricop_IGR,0.017815606,-0.906949525
1,Avg_Tricop_IGR,0.036809184,-1.334745879
1,Avg_Tricop_IGR,0.022551433,-0.912280964
1,Avg_Tricop_IGR,0.023196242,-0.96461377
1,Avg_Tricop_IGR,0.023969804,-1.070037193
1,Avg_Tricop_IGR,0.027610398,-1.174459604
1,Avg_Tricop_IGR,0.019350922,-0.914423179
1,Avg_Tricop_IGR,0.032240125,-1.012804186
1,Avg_Tricop_IGR,0.027310368,-0.970089513
1,Avg_Tricop_IGR,0.022644041,-1.064346892
1,Avg_Tricop_IGR,0.019874734,-0.872085171
1,Avg_Tricop_IGR,0.024808682,-1.010472431
1,Avg_Tricop_IGR,0.023298616,-0.83595019
1,Avg_Tricop_IGR,0.025428802,-1.053850848
1,Avg_Tricop_IGR,0.020797573,-0.842693101
1,Avg_Tricop_IGR,0.031435603,-1.202098201
1,Avg_Tricop_IGR,0.026761843,-1.085660094
1,Avg_Tricop_IGR,0.022832897,-0.857045996
1,Avg_Tricop_IGR,0.023889318,-1.094717077
1,Avg_Tricop_IGR,0.027001634,-1.06274034
1,Avg_Tricop_IGR,0.02936479,-1.161567346
1,Avg_Tricop_IGR,0.024683009,-0.988996377
1,Avg_Tricop_IGR,0.023625118,-0.974397511
1,Avg_Tricop_IGR,0.026785093,-1.009305649
1,Avg_Tricop_IGR,0.029469813,-0.986883605
1,Avg_Tricop_IGR,0.027353221,-0.957537972
1,Avg_Tricop_IGR,0.026930969,-1.037042298
1,Avg_Tricop_IGR,0.033959289,-1.126274392
1,Avg_Tricop_IGR,0.035264998,-1.218760257
1,Avg_Tricop_IGR,0.027092674,-0.860872179
1,Avg_Tricop_IGR,0.028741338,-1.182217044
1,Avg_Tricop_IGR,0.020097051,-0.90970891
1,Avg_Tricop_IGR,0.018043531,-0.808877223
1,Avg_Tricop_IGR,0.029244568,-1.019804293
1,Avg_Tricop_IGR,0.029568857,-1.126690873
1,Avg_Tricop_IGR,0.028723258,-1.068152602
1,Avg_Tricop_IGR,0.024037249,-1.041906382
1,Avg_Tricop_IGR,0.018800284,-0.77337363
1,Avg_Tricop_IGR,0.027328576,-0.972439388
